,Unnamed: 0,cause,effect,explanation,Cause:Effect,Cause+Truth:Effect,Cause:Truth+Effect
1113,1113,He is a naturalist.,He usually takes a trip.,He takes trips to observe and study wildlife in their natural habitats.,0.0010266836145545728,0.0014824598785703525,0.00620042076924228
1114,1114,"A middle school student, Lily, took part in many interviews of several agencies.",She was rejected by all of the agencies.,Lily lacked the necessary qualifications or experience needed by the agencies.,0.01799147685081126,0.020562690512570377,0.03455714721352336
1115,1115,We wanted to imitate the cloud' reflection of sunlight.,We srayed aerosol into the air to imitate that.,"Create optical effect, making environment appear similar to reflection of sunlight on clouds.",0.030446940346803293,0.0444971571482579,0.032885137892552735
1116,1116,Gatsby drank a lot of yogurt.,"He had just finished his meal, but soon he was hungry again.",Gatsby had an increased metabolism due to drinking the yogurt.,0.03554462583985116,0.04131378006034386,0.032826906728565024
1117,1117,This forest has infected ticks.,People don't enter it to avoid Infection.,"Ticks can transmit dangerous diseases, so people avoid entering the forest.",0.019002274039882642,0.028179381468544994,0.01988973719756847
1118,1118,The boy has a rubella.,He goes for an antiviral vaccine injection.,The injection is to help prevent the virus from spreading and to reduce symptoms.,0.050847633240310136,0.10237408360018556,0.03690651164923028
1119,1119,This country in recessions had a city with prosperity.,Economist was attracted by this aberration.,"City had infrastructure, resources, and government policies that allowed it to withstand and even benefit from the recession.",0.05092755395773071,0.05135833650513724,0.028268799846190112
1120,1120,The boss was to assess staff performance.,He needed to calculated their task completion rates.,To determine staff efficiency and effectiveness.,0.017654796556036138,0.020764566308193365,0.0226321148604473
1121,1121,I went into a temple of shamanism.,I saw many fetishistic elements.,Fetishism is a form of spiritual protection and veneration practiced by shamans.,0.001482326720942136,0.007520337169068227,0.01692311810009258
1122,1122,The government published a ne policy.,The public knew its meaning.,The policy was clearly written and easily understandable.,0.028604504581899247,0.02553611527717182,0.029517524656191316
1123,1123,Tom's skin was exposed to the sun for a long time.,He was sunburned.,Tom was burned because of exposure to ultraviolet radiation from the sun.,0.19208079381711182,0.14500888630022188,0.2738518258417521
1124,1124,The boy is prone to sweating excessively.,The boy suffers from tinea.,Tinea is a fungal infection of the skin that causes excessive sweating.,0.013434856873406458,0.22835670947694703,0.024226179249817688
1125,1125,He has been busy all day long.,He is exhausted now with full fatigue.,He's exhausted because he's been working non-stop all day.,0.009840887957994721,0.014101861290476454,0.01125897730485251
1126,1126,Jerry sweated a lot.,He had a cramp.,"He was exercising and over-exerting himself, resulting in a cramp.",0.008839748829033873,0.008583860161140546,0.017555800380598053
1127,1127,It's a very special environment here.,It's an estuary.,An estuary is formed when freshwater from rivers mixes with saltwater from the ocean.,0.021073442569833754,0.06666118185085812,0.024724435774269634
1128,1128,The bank raised interest on savings to attract the public.,The number of citizens coming to the bank to make deposits has increased.,Increased interest makes saving more profitable.,0.03009577250851904,0.039914608201989686,0.04073443446259702
1129,1129,Jack leaves Beijing.,Jack suffered from disassociation mentally.,Jack was struggling to cope with the overwhelming new environment in Beijing.,0.0036510219898216985,0.009905854470309408,0.007826199701405917
1130,1130,Scientists have collected a lot of invertebrates.,Scientist can cleary classify them.,The invertebrates are easy to distinguish due to their different characteristics.,0.008842030444194534,0.011717560075354847,0.01640398741717515
1131,1131,Logan put some neodymium into a beaker of liquid magnesium.,The neodymium dissolved.,"Neodymium is more reactive than magnesium, so it reacted with the liquid to form a solution.",0.031233650893101476,0.03915428715630017,0.03577935700384897
1132,1132,Tom has seen two spruces.,He found that they reached the same height.,The two spruces were of the same species and age.,0.00704710927367537,0.00736877761087848,0.005176240631254794
1133,1133,Tom was suffered a strange skin disease.,The doctor suggested that he should take use of the phytotherapy and buy some medicine containing natural plants.,Phytotherapy is a natural treatment with plants that has fewer side effects.,0.030662967772518174,0.08843440125015113,0.03510492582895091
1134,1134,John went to the zoo to see the theropods.,He took a lot of pictures of different animals.,John was photographing the theropods to document his visit to the zoo.,0.025766492394665202,0.03665213431023591,0.021081226916898985
1135,1135,Linda always pays her debt in time.,She has good credits.,She understands the importance of credit and manages her finances responsibly.,0.0075728519531364285,0.004973742675588083,0.021068374863738876
1136,1136,He has a need for heating.,He bought a heater.,"He needed to keep warm, so he purchased a heater.",0.043495666154956966,0.011269948721240576,0.024325735828707416
1137,1137,Lucy smelt the ladybugs.,She found the  foul-tasting liquid from their limbs smelly.,The liquid the ladybugs produced contained a defense mechanism that released a foul smell to ward off predators.,0.0013363095062827735,0.043043108691454904,0.005916825783398956
1138,1138,Tom bought a bulb two years ago.,"Recently, it has entered the flowering stage.",The bulb was in dormancy until it had enough light & water to grow.,0.019791842710908884,0.02970044377101397,0.034501519719376726
1139,1139,Tom bought a plaster to treat the rash.,"He applied it on his back, hands and feet.",He applied the plaster to treat the rash on multiple affected areas.,0.011144026683753597,0.01783790803911487,0.021148904937466656
1140,1140,Tanager belongs to sparrow.,Tanager is fed on worms.,"Worms provide a good source of protein, which aids tanager's growth and development.",0.010885813966652731,0.007273427196662656,0.006453523013641731
1141,1141,Mary is a feminist.,Mary devotes herself in feminism course.,"Mary believes in the social, political, and economic equality of the genders.",2.251709475427175,0.04835331226350153,1.1029371125313094
1142,1142,They encountered an incident.,They looked for the protocols for explaination.,They needed to understand the causes and determine what steps to take next.,0.00458553157150575,0.006932937889898338,0.0066346991235132205
1143,1143,A couple of parents are looking for their lost child.,Someone offered clues accoding to the photo they posted online.,They are seeking help from the public to find their child quickly.,0.014944355682047683,0.020247723094426143,0.05130682433271812
1144,1144,Tom is a transsexual.,The  reassignment expressed his perceived inner identities.,Tom wanted to align his gender with his inner identity.,0.098447296307609,0.02361870569754771,0.07032820446780809
1145,1145,The racers entered the deceleration phase.,Bob decreased the speed to 50km/h.,Bob decreased speed to safe driving level.,0.01961563500583362,0.03119998031138153,0.02965398969353381
1146,1146,My pet was infected by microscopic animals called coccidia.,It had Coccidiosis.,"Coccidia are protozoans that attack the digestive tract, causing Coccidiosis.",0.023468944902799424,0.016626372417885588,0.051942277334177375
1147,1147,There are few tree on the mountain.,This mountain often has mudslides.,Heavy rainfall leads to mudslides due to the lack of vegetation covering the mountain.,0.01938495092106404,0.04808494518428966,0.036611768975206974
1148,1148,Mario introduces his topic through a presentation while Mary just gives a speech orally.,Mario draws more attention.,Mario draws more attention due to visual and auditory appeal.,0.009766991371239285,0.012471909693120942,0.04646513293748292
1149,1149,Women's health care is valued in the country.,Contraception is advocated here.,Women's health care is encouraged to reduce unplanned pregnancies and improve overall health.,0.06264993313653798,0.1351676002787862,0.09458050268980737
