,Unnamed: 0,cause,effect,explanation,Cause:Effect,Cause+Truth:Effect,Cause:Truth+Effect
1435,1435,Reactive matter can be chemically processed.,Esters can be processed in chemical reactions.,Esters have reactive functional groups.,0.021123079967607088,0.021001434029329285,0.023219702352920573
1436,1436,Amy's silver necklace sat by the sink for a long time.,The necklace darkened.,The necklace tarnished due to exposure to air and moisture.,0.08877392317109921,0.06298116159896858,0.1968523190080149
1437,1437,He only poured a little water on the cactus.,The cactus still grows well for a long time.,Cacti store water and can survive with minimal water for a long time.,0.018347874371524152,0.03591836770753453,0.028777830324361656
1438,1438,Tom was stabbed by the gangster.,"Fortunately, the knife only stabbed the ribs.",The rib cage protects the vital organs from external damage.,0.07248628571076245,0.05656664874005037,0.04854423474120941
1439,1439,Jack drank a lot last night.,He behaved badly towards the leader.,Jack's excessive alcohol consumption led to his negative behavior towards the leader.,0.008673415829918598,0.016754527562828872,0.037788534141168145
1440,1440,Tom's father is a fisherman.,Tom's family was fed on seafood.,Tom's father caught seafood for the family to consume.,0.03771575333031741,0.04227028124749904,0.051525198329987254
1441,1441,The virus mutated.,The virus had more chance to get into human body.,Increased mutation rate led to greater opportunity for human infection.,0.017406768666610867,0.06487629835322,0.03291522724779926
1442,1442,The man read the book of religions.,He understood some expressions of human experience.,The man gained insight into human experience from reading the book of religions.,0.035202584163485685,0.04744830811362837,0.0669434456426972
1443,1443,The nurse said I have Hypertension.,My kidney got injured with impaird functions.,"High blood pressure can damage the blood vessels in the kidneys, leading to impaired kidney function.",0.038718927118823715,0.07122812178213205,0.08297778588704088
1444,1444,He attempted to kill his wife.,He had to take the consequences of his attempt.,Attempting to harm another person is a crime with consequences.,0.008378441265516724,0.01753135103961083,0.01628205727233516
1445,1445,Mom's restaurant lack turkeys.,She found a turkey merchant to buy some.,"The restaurant needs turkeys for the menu, so Mom found a merchant to buy some.",0.01646703275394982,0.019232137793084948,0.017371832745917724
1446,1446,The coach put dynamometers on the swimmers.,It turns out there is resistance.,Water resistance slows objects down when they move through it.,0.012128746480823394,0.012628345080850693,0.022414590292238627
1447,1447,Tom's train was driving on the orbit.,He bought another ticket  when the train passed by the center.,Tom switched trains at the center of the orbit.,0.028295491557757707,0.023548606710913276,0.03347776720414718
1448,1448,The police found a cremated body.,The body could not be identified.,"The body was cremated, destroying any recognizable features.",0.011601783695725856,0.00961833730290068,0.019935071179962432
1449,1449,The teacher introduced glossaries.,He focused on the definition.,To clarify the meaning and usage of new vocabulary.,0.017383582769644666,0.01872032551906783,0.016409717862288647
1450,1450,Jim put the lactase and lactose together.,He found the the lactose was broken down.,Lactase breaks down lactose into its smaller components.,0.8238656382638739,0.5671710743925206,3.305337785662255
1451,1451,Gluons can be exchanged between quarks.,Quarks are tightly bound together.,Strong nuclear force binds quarks due to gluon exchange.,1.5810080168299427,1.8506324588975835,3.0116096405169857
1452,1452,Jack is having an lesson on hieroglyphs in Chinese.,He learns these small pictures are used to write like alphabet.,Hieroglyphs are pictograms representing words and ideas because ancient Egyptian language had no traditional alphabet.,0.02778399409833627,0.06101801860105757,0.09761590929400063
1453,1453,Tom is an Apiculturist.,He specialized in bees.,Tom is an Apiculturist because he has a strong interest and expertise in the study and management of bees.,0.0027662273219820183,0.01373523611136922,0.002689251023228165
1454,1454,He saw a native plant in the desert.,He admired the vitality of pistachios.,"Pistachios are adapted to thrive in desert climates, making them resilient and full of vitality.",0.004954233320932878,0.007827860388465996,0.024066974229071395
1455,1455,Tom has difficult in grasping abstract objects.,He cannnot master numbers.,Possible answer: Tom may have dyscalculia or a processing deficit in his brain for abstract concepts.,0.0042888961107956924,0.004238786919069336,0.013962206971343217
1456,1456,Margarines were used to fill the statue.,The statue was light.,Margarines are less dense than other materials.,0.009197117479368465,0.009796278098745406,0.007060483200024183
1457,1457,Soil erosion is serious in this area.,The government ordered the planting of windbreaks.,Windbreaks prevent soil erosion by reducing wind speed and protecting soil from being blown away.,0.027750331287470734,0.12698810127999133,0.11754488603533121
1458,1458,Tom sells Antidepressants and other prescribed medications of good quality in US.,Antidepressants in his drugstores has the highest sales volume.,Antidepressants are commonly prescribed and have high demand due to rising mental health concerns in the US.,0.06173780782277908,0.06610787159255599,0.060351177181522234
1459,1459,A vegetarian was hospitalized after a car accident.,He was given vegetarian meals at the hospital.,Respecting the patient's dietary restrictions and preferences.,0.033211883355972825,0.047093747934319946,0.03714564873172177
1460,1460,They showed great perseverance in the face of difficulty.,They achieved their goals.,Their perseverance helped them overcome difficulty and achieve their goals.,0.013533824555354882,0.0227230642127212,0.05404140159088358
1461,1461,The soil in this region is moist.,Willlows are ubiquitous in this region.,Willows thrive in moist soil conditions.,0.007077568678179219,0.00942724084740381,0.03828722661766373
1462,1462,Tom is very anxious these days.,Doctor advised him to eat more grapefruits.,Grapefruits contain a compound that helps reduce anxiety.,0.021203780944078487,0.03278795900063556,0.01559557793734937
1463,1463,I had smallpox when I was a child.,I know how suffering viral diseases are.,Smallpox is caused by the variola virus.,0.024585229767040452,0.053266334060997185,4.810201140588604
1464,1464,The caterpillar waited a long time to pupate.,It eventually became a butterfly.,The caterpillar needed time to fully grow and develop before transitioning into a butterfly.,0.08476291946857817,0.0863554053591307,0.05170128639731134
1465,1465,Tom likes eating soft food especially marine products.,His mother usually cooks whelks for him.,"Tom loves eating soft marine food, so his mother cooks whelks for him.",0.003923398123084959,0.0032238518144698195,0.022071180063143427
1466,1466,Mary is learning the greek alphabet.,The first letter he learns is alpha.,Alpha is the first letter of the Greek alphabet.,0.0870853510170648,0.05851346165115649,0.12075627012421027
1467,1467,An argali appeared in front of the hunter.,The hunter followed it to find more of them.,The hunter saw the argali as a potential target for hunting and followed it to find more.,0.006703895370341295,0.04721954668024984,0.02607334385307076
1468,1468,His thyroids were exsected.,Thyroxine were not produced.,"Thyroxine is produced by the thyroid gland, which was removed.",0.343238715758167,0.3276406711723455,0.162963021822972
1469,1469,The villagers are afraid of fierce beasts.,They make weapons every year.,Protection against fierce beasts.,0.007946802089757543,0.0071442546537646805,0.016679491245965617
1470,1470,Tom has been running for half an hour.,Now he is more than five kilometers away from where he started.,Tom ran more than 5 km distance in half an hour.,0.016921109578360533,0.028241862278535375,0.021834619177492947
1471,1471,He observed the layers.,He found that they acted like blankets.,"Layers trap air which slows down heat transfer, acting like blankets.",0.0013728821805144827,0.00896751871141346,0.004496060866504647
1472,1472,The researchers tried to make a list of the world's largest fruit trees.,Pecans appeared on this list.,Pecans are considered the world's largest fruit trees because of their height and canopy spread.,0.0211883280155422,0.056252670309146956,0.03095632561261189
1473,1473,This patient had a generalized  acute viral disease caused by the mumps virus.,He was assigned to the ward of mumps.,Isolation precautions are needed to prevent the spread of the highly contagious mumps virus to other patients and staff.,0.1525044540403895,0.09793049794686874,0.2940424304998948
