,Unnamed: 0,cause,effect,explanation,Cause:Effect,Cause+Truth:Effect,Cause:Truth+Effect
1101,1101,Researchers want to observe stinkpots closely.,They choose to take action on summer nights.,Stinkpots are active at night.,0.005201234314072585,0.009643537039489287,0.005609534077426387
1102,1102,Jack looks at the family photo.,Jack finds that every person in the photo has a different mouth shape.,Mouths have different shapes.,0.016356515939748226,0.01853816603054258,0.013538992991719718
1103,1103,The doctor advised Peter to eat more foods rich in carotene.,Peter went to the supermarket and bought a lot of pumpkins.,Pumpkins are a rich source of carotene.,0.05334973728500319,0.05089260436023887,0.06221655558678014
1104,1104,"Givenchy, who works in the petrochemical industry, wants to explore a catalyst.",Givenchy found zeolites.,Zeolites are alumino silicates used widely in the petrochemical industry as catalysts.,0.17447445817325888,0.1022364188670911,0.2032629191628107
1105,1105,The doves are pregnant.,Eggs appeared in their nests.,Doves lay eggs.,0.0016826122071692884,0.001616968645948924,0.004063915805937681
1106,1106,Her depression has never been treated.,She gets addicted to alcohol.,Addicts are persons with untreated depression.,0.015535355630802676,0.01835328628304772,0.027329909525378632
1107,1107,Tom put the frozen meat in the water.,The frozen meat melted after an hour.,Water is a very dense golden yellow slightly soluble solid.,0.04776885402632457,0.031150945508558372,0.06589980148731232
1108,1108,We went to the hospital to detect genetic disease.,The doctor used pedigrees.,Pedigrees are used to help detect genetic disease.,0.06013006521202195,0.06739757905312797,0.08359868649495165
1109,1109,My dad was freed from the disease.,We were pleased at his remission.,Remission is the period when the disease is freed.,0.017043834566495504,0.013005958104862941,0.01852739362731773
1110,1110,Mary adjusted the angle of lens to observe the specimen.,"Mary found that the smaller the view,the greater the magnification.",Magnification is the magnification of the specimen being observed.,0.06273125270169386,0.049277974295530165,0.13611950022576744
1111,1111,Some scientists vivisect animals to get the most accurate statistics.,The animals they vivisect have to   suffer the pain of being dissected soberly.,Vivisection is the surgical removal of an alive animal.,0.019992099282470276,0.03750124536134959,0.05126871277520027
1112,1112,The peach flowers have faded and peaches emerge one by one.,The peach tree finishes the beginning of its reproduction.,Peach appears at the beginning of the reproduction cycle.,0.009946356840103797,0.013586945358073017,0.009257044973485128
1113,1113,He is a naturalist.,He usually takes a trip.,Naturalists travel.,0.0010266836145545728,0.010864119876969504,0.0009374133438711807
1114,1114,"A middle school student, Lily, took part in many interviews of several agencies.",She was rejected by all of the agencies.,Agencies reject students.,0.01799147685081126,0.018060649797797205,0.02693222314804986
1115,1115,We wanted to imitate the cloud' reflection of sunlight.,We srayed aerosol into the air to imitate that.,Aerosols mimic the cloud'sflection of sunlight.,0.030446940346803293,0.03154439336704769,0.04117255389528025
1116,1116,Gatsby drank a lot of yogurt.,"He had just finished his meal, but soon he was hungry again.",Yogurt aids digestion.,0.03554462583985116,0.021573638567075296,0.04056587849316219
1117,1117,This forest has infected ticks.,People don't enter it to avoid Infection.,Ticks carry disease.,0.019002274039882642,0.03901536079443278,0.01762594802590321
1118,1118,The boy has a rubella.,He goes for an antiviral vaccine injection.,Rubella is an antiviral vaccine disease.,0.050847633240310136,0.04870760578850628,0.07439603929212932
1119,1119,This country in recessions had a city with prosperity.,Economist was attracted by this aberration.,Economists study recessions.,0.05092755395773071,0.07916636786262779,0.04682853593617348
1120,1120,The boss was to assess staff performance.,He needed to calculated their task completion rates.,Assessments include calculations.,0.017654796556036138,0.024130923017666457,0.020563875452307163
1121,1121,I went into a temple of shamanism.,I saw many fetishistic elements.,Shamanism has many fetishistic elements.,0.001482326720942136,0.003809099661768656,0.0019368925786254706
1122,1122,The government published a ne policy.,The public knew its meaning.,Policy has meaning.,0.028604504581899247,0.02342654685015894,0.0323955974198673
1123,1123,Tom's skin was exposed to the sun for a long time.,He was sunburned.,Sunburn is overexposure of the skin to the ultraviolet rays of the sun.,0.19208079381711182,0.21282340455085216,0.3566867534759003
1124,1124,The boy is prone to sweating excessively.,The boy suffers from tinea.,Tinea occurs in people who perspire excessively.,0.013434856873406458,0.015632530693390295,0.07695607187142645
1125,1125,He has been busy all day long.,He is exhausted now with full fatigue.,Fatigue is part of the human experience.,0.009840887957994721,0.013066395673528833,0.011889675024530769
1126,1126,Jerry sweated a lot.,He had a cramp.,Cramps are due to severe loss of water through sweating.,0.008839748829033873,0.018158489507032118,0.012152651519769731
1127,1127,It's a very special environment here.,It's an estuary.,Estuaries are very special environments.,0.021073442569833754,0.02818669643339504,0.025794412851837114
1128,1128,The bank raised interest on savings to attract the public.,The number of citizens coming to the bank to make deposits has increased.,Interest is the price of money.,0.03009577250851904,0.03495702649568214,0.0323016726089736
1129,1129,Jack leaves Beijing.,Jack suffered from disassociation mentally.,Disociation occurs when a large chunk of brain activity is lost.,0.0036510219898216985,0.018226389951771015,0.00507034947974325
1130,1130,Scientists have collected a lot of invertebrates.,Scientist can cleary classify them.,Insects are divided into groups.,0.008842030444194534,0.006709126511857539,0.011889184799965707
1131,1131,Logan put some neodymium into a beaker of liquid magnesium.,The neodymium dissolved.,Neodymium is soluble in liquid magnesium.,0.031233650893101476,0.04925337993084046,0.05228510254132979
1132,1132,Tom has seen two spruces.,He found that they reached the same height.,Spruces have same height.,0.00704710927367537,0.0076312447203055744,0.007054527317481284
1133,1133,Tom was suffered a strange skin disease.,The doctor suggested that he should take use of the phytotherapy and buy some medicine containing natural plants.,Phytotherapy denotes treatment with medications produced from natural plant products.,0.030662967772518174,0.1057922094763286,0.04504994678450155
1134,1134,John went to the zoo to see the theropods.,He took a lot of pictures of different animals.,Theropods live in a wide variety of habitats.,0.025766492394665202,0.030705933794310275,0.02141938568339898
1135,1135,Linda always pays her debt in time.,She has good credits.,Credit is the ability to pay bills.,0.0075728519531364285,0.005773769187047268,0.028316586853207103
1136,1136,He has a need for heating.,He bought a heater.,Heaters provide warmth.,0.043495666154956966,0.013895057487393626,0.07322720331362255
1137,1137,Lucy smelt the ladybugs.,She found the  foul-tasting liquid from their limbs smelly.,Ladybugs carry a foul-tasting liquid on their limbs.,0.0013363095062827735,0.005761772342362087,0.0019587743779307023
1138,1138,Tom bought a bulb two years ago.,"Recently, it has entered the flowering stage.",Bulbs reach flowering stage.,0.019791842710908884,0.03926671133337749,0.02954037640620503
1139,1139,Tom bought a plaster to treat the rash.,"He applied it on his back, hands and feet.",Pills have adhesive properties.,0.011144026683753597,0.01144283788867131,0.019225101388952642
1140,1140,Tanager belongs to sparrow.,Tanager is fed on worms.,Tanagers eat insects.,0.010885813966652731,0.0118375283800326,0.01087668822106114
1141,1141,Mary is a feminist.,Mary devotes herself in feminism course.,Feminism is a course in feminism.,2.251709475427175,0.011657629188646653,2.9966291613673914
1142,1142,They encountered an incident.,They looked for the protocols for explaination.,Incidents follow proper protocols.,0.00458553157150575,0.007111532329165782,0.009004657703369407
1143,1143,A couple of parents are looking for their lost child.,Someone offered clues accoding to the photo they posted online.,Parents post photos.,0.014944355682047683,0.02050608998582825,0.01573816471703619
1144,1144,Tom is a transsexual.,The  reassignment expressed his perceived inner identities.,Transsexuals reassignment to express their perceived inner identities.,0.098447296307609,0.014870806337567249,0.11797212648013956
1145,1145,The racers entered the deceleration phase.,Bob decreased the speed to 50km/h.,Deceleration is the decrease in speed relative to the speed of the racer.,0.01961563500583362,0.023484491064658535,0.03489663691374192
1146,1146,My pet was infected by microscopic animals called coccidia.,It had Coccidiosis.,Coccidiosis is caused by microscopic animals called coccidia.,0.023468944902799424,0.032372257385877366,0.053324822148123785
1147,1147,There are few tree on the mountain.,This mountain often has mudslides.,Mudslides are common on steep slopes in mountains.,0.01938495092106404,0.026030723550666778,0.04491588192754598
1148,1148,Mario introduces his topic through a presentation while Mary just gives a speech orally.,Mario draws more attention.,Presentation draws attention.,0.009766991371239285,0.009390459403965717,0.01511331691506954
1149,1149,Women's health care is valued in the country.,Contraception is advocated here.,Contraception is absolutely basic to women's health care.,0.06264993313653798,0.06789531755504116,0.06282487564273295
